url,location,floor,floors_count,rooms_count,price,year_of_construction,house_material_type,finish_type,living_meters,kitchen_meters,district,street,house_number,underground
https://luhovicy.cian.ru/sale/flat/308458900/,Луховицы,5,5,2,6500000,1980,,,,7 м²,Луховицы, Островского,3,
https://luhovicy.cian.ru/sale/flat/306090030/,Луховицы,5,5,2,3750000,1970,,,29 м²,6 м²,Луховицы, Гайдара,5,
https://kolomna.cian.ru/sale/flat/308188560/,Коломна,1,9,3,5950000,1992,,,37 м²,"8,4 м²",мкр. Щурово,Щуровская ,48,
https://luhovicy.cian.ru/sale/flat/303456966/,Луховицы,7,9,3,5100000,0,,,"36,5 м²","6,8 м²",Луховицы, Жуковского,22,
https://luhovicy.cian.ru/sale/flat/305869943/,Луховицы,1,5,3,11300000,0,,,,,Луховицы, Пушкина,123А,
https://luhovicy.cian.ru/sale/flat/306006349/,Луховицы,4,5,3,5400000,1976,,,37 м²,"5,5 м²",Луховицы, Жуковского,35,
https://luhovicy.cian.ru/sale/flat/308351057/,Луховицы,1,5,3,4900000,1972,,,,10 м²,Луховицы, Мира,31,
https://luhovicy.cian.ru/sale/flat/308351065/,Луховицы,2,9,3,5850000,1975,,,,7 м²,Луховицы, Жуковского,33,
https://luhovicy.cian.ru/sale/flat/279425128/,Луховицы,2,5,3,4900000,1968,,,"46,5 м²",7 м²,Луховицы, Жуковского,15,
https://luhovicy.cian.ru/sale/flat/306158170/,Луховицы,2,5,3,6300000,1992,,,50 м²,8 м²,Луховицы, Пушкина,102,
https://luhovicy.cian.ru/sale/flat/292376231/,Луховицы,1,5,3,6600000,1970,,,50 м²,8 м²,Луховицы, Мира,26,
https://luhovicy.cian.ru/sale/flat/309117610/,Луховицы,2,5,3,6200000,0,,,,6 м²,Луховицы, Пушкина,102,
https://luhovicy.cian.ru/sale/flat/301776218/,Луховицы,6,10,3,7750000,0,,,30 м²,10 м²,Луховицы, Островского,11А,
https://luhovicy.cian.ru/sale/flat/306569099/,Луховицы,3,9,3,6800000,1984,,,47 м²,9 м²,Луховицы, Жуковского,32,
https://luhovicy.cian.ru/sale/flat/298016403/,Луховицы,7,8,3,8700000,2025,,Без отделки,"47,3 м²","10,3 м²",Луховицы,переулок Учебный,9,
https://luhovicy.cian.ru/sale/flat/294557976/,Луховицы,9,9,3,7000000,0,,,,,Луховицы, Пушкина,176,
https://luhovicy.cian.ru/sale/flat/303669220/,Луховицы,4,5,4,5100000,0,,,55 м²,9 м²,Луховицы, Островского,7,
https://luhovicy.cian.ru/sale/flat/301593492/,Луховицы,2,5,4,6350000,1978,,,,,Луховицы, Жуковского,37,
https://luhovicy.cian.ru/sale/flat/301159423/,Луховицы,5,5,4,7200000,0,,,62 м²,9 м²,Луховицы, Мира,42,
https://luhovicy.cian.ru/sale/flat/299546320/,Луховицы,3,5,4,6700000,0,,,"61,1 м²",9 м²,Луховицы, Мира,44,
https://voskresensk.cian.ru/sale/flat/308543822/,Воскресенск,8,9,1,3700000,0,,,18 м²,9 м²,Новлянский мкр, Кагана,,
https://bronnicy.cian.ru/sale/flat/305522897/,Бронницы,2,8,0,12000000,2010,,,"77,6 м²","15,7 м²",Бронницы,Марьинский переулок,1,
https://voskresensk.cian.ru/sale/flat/301221211/,Воскресенск,5,5,2,3700000,1976,,,"28,9 м²","8,7 м²",Воскресенск, Мичурина,5а,
https://lyubertsy.cian.ru/sale/flat/306254042/,Люберцы,4,5,2,6500000,1965,,,"30,4 м²",6 м²,, Космонавтов,22.0,Панки
https://korolev.cian.ru/sale/flat/299371063/,Королёв,4,5,1,5649000,1972,,,19 м²,6 м²,,Комитетская ,5.0,Медведково
https://voskresensk.cian.ru/sale/flat/308383752/,Воскресенск,1,5,1,4524000,2024,,,,,Воскресенск, Ломоносова,113,
https://voskresensk.cian.ru/sale/flat/308039538/,Воскресенск,2,5,1,3300000,0,,,18 м²,6 м²,Центральный мкр, Победы,15,
https://voskresensk.cian.ru/sale/flat/300929492/,Воскресенск,2,14,3,8990000,2013,,,56 м²,12 м²,Воскресенск,Рабочая ,117,
https://voskresensk.cian.ru/sale/flat/308383707/,Воскресенск,3,5,1,3095200,2024,,,,,Воскресенск, Ломоносова,113,
https://voskresensk.cian.ru/sale/flat/305785521/,Воскресенск,5,5,1,2600000,0,,,18 м²,6 м²,Новлянский мкр, Новлянская,8Б,
https://voskresensk.cian.ru/sale/flat/305252441/,Воскресенск,1,5,1,2000000,0,,,20 м²,7 м²,Воскресенск, Калинина,57,
https://voskresensk.cian.ru/sale/flat/308383723/,Воскресенск,4,5,1,3508800,2024,,,,,Воскресенск, Ломоносова,113,
https://voskresensk.cian.ru/sale/flat/293517614/,Воскресенск,3,4,2,3200000,0,,,37 м²,6 м²,Цемгигант мкр, Ленинская,21,
https://voskresensk.cian.ru/sale/flat/300299149/,Воскресенск,2,9,3,4600000,1980,,,"37,2 м²",9 м²,Новлянский мкр, Энгельса,13,
https://voskresensk.cian.ru/sale/flat/308383741/,Воскресенск,3,5,1,2356200,2024,,,,,Воскресенск, Ломоносова,113,
https://voskresensk.cian.ru/sale/flat/307842001/,Воскресенск,3,5,2,3800000,0,,,31 м²,6 м²,Центральный мкр, Колина,9,
https://voskresensk.cian.ru/sale/flat/302511793/,Воскресенск,7,16,3,8990000,2014,,,45 м²,11 м²,Новлянский мкр, Кагана,,
https://voskresensk.cian.ru/sale/flat/308383719/,Воскресенск,4,5,1,4720000,2024,,,,,Воскресенск, Ломоносова,113,
https://voskresensk.cian.ru/sale/flat/306754775/,Воскресенск,2,5,2,7800000,1973,,,29 м²,8 м²,Новлянский мкр, Новлянская,4,
https://voskresensk.cian.ru/sale/flat/308877046/,Воскресенск,1,5,1,2300000,1972,,,18 м²,6 м²,Москворецкий мкр, Спартака,22,
https://voskresensk.cian.ru/sale/flat/308383698/,Воскресенск,1,5,1,4383400,2024,,,,,Воскресенск, Ломоносова,113,
https://voskresensk.cian.ru/sale/flat/309118401/,Воскресенск,9,9,0,2000000,1989,,,30 м²,9 м²,Новлянский мкр, Кагана,27/10,
https://voskresensk.cian.ru/sale/flat/294152822/,Воскресенск,15,19,2,8300000,2013,,,40 м²,14 м²,Воскресенск,Советская ,18а,
https://voskresensk.cian.ru/sale/flat/308984153/,Воскресенск,1,3,1,3100000,0,,,18 м²,8 м²,Колыберево мкр, 8 Марта,12,
https://voskresensk.cian.ru/sale/flat/308910848/,Воскресенск,2,3,2,2970000,1930,,,"29,7 м²",13 м²,Колыберево мкр, Дзержинского,4,
https://voskresensk.cian.ru/sale/flat/308807337/,Воскресенск,2,5,1,3300000,1968,,,18 м²,6 м²,Лопатинский мкр, Комсомольская,11,
https://voskresensk.cian.ru/sale/flat/302347413/,Воскресенск,5,14,3,9100000,2013,,,48 м²,12 м²,Воскресенск,Рабочая ,117,
https://voskresensk.cian.ru/sale/flat/307623977/,Воскресенск,5,14,2,6799999,2016,,,30 м²,15 м²,Воскресенск, Ломоносова,119к2,
https://voskresensk.cian.ru/sale/flat/308980560/,Воскресенск,6,14,1,4100000,0,,,20 м²,10 м²,Воскресенск, Ломоносова,119к1,
https://voskresensk.cian.ru/sale/flat/303289101/,Воскресенск,6,17,1,5850000,2011,,,,11 м²,Центральный мкр, Победы,28Б,
https://voskresensk.cian.ru/sale/flat/305174704/,Воскресенск,4,5,1,2999999,1966,,,17 м²,6 м²,Лопатинский мкр, Комсомольская,3,
https://voskresensk.cian.ru/sale/flat/305852830/,Воскресенск,1,5,2,2850000,1965,,,30 м²,7 м²,Центральный мкр, Менделеева,30,
https://voskresensk.cian.ru/sale/flat/306395377/,Воскресенск,2,5,2,4899999,1974,,,37 м²,9 м²,Новлянский мкр, Новлянская,12,
https://voskresensk.cian.ru/sale/flat/301576770/,Воскресенск,17,17,3,12500000,2011,,,"44,8 м²","10,4 м²",Центральный мкр, Победы,28Б,
https://voskresensk.cian.ru/sale/flat/308289060/,Воскресенск,6,9,2,4900000,1967,,,23 м²,7 м²,Центральный мкр, Менделеева,9,
https://voskresensk.cian.ru/sale/flat/308253997/,Воскресенск,2,5,1,4152000,0,,,"13,1 м²","11,9 м²",Воскресенск, Ломоносова,113,
https://voskresensk.cian.ru/sale/flat/308961235/,Воскресенск,1,5,1,2150000,1963,,,18 м²,3 м²,Центральный мкр, Менделеева,17к1,
https://voskresensk.cian.ru/sale/flat/308289084/,Воскресенск,1,2,3,8000000,1950,,,40 м²,7 м²,Центральный мкр, Октябрьская,24,
https://voskresensk.cian.ru/sale/flat/293972853/,Воскресенск,2,5,1,1999990,1976,,,12 м²,3 м²,Лопатинский мкр, Комсомольская,17,
https://voskresensk.cian.ru/sale/flat/303106030/,Воскресенск,5,5,1,2600000,1968,,,,,Москворецкий мкр, Спартака,12,
https://voskresensk.cian.ru/sale/flat/308935958/,Воскресенск,2,4,3,7600000,0,,,"45,7 м²","6,7 м²",Центральный мкр, Пионерская,15,
https://voskresensk.cian.ru/sale/flat/308907126/,Воскресенск,8,10,1,3650000,0,,,9 м²,16 м²,,переулок Юбилейный,8,Жулебино
https://voskresensk.cian.ru/sale/flat/298141495/,Воскресенск,9,14,2,6300000,0,,,35 м²,12 м²,Центральный мкр, Куйбышева,47Ак3,
https://voskresensk.cian.ru/sale/flat/308539968/,Воскресенск,2,2,2,2990000,0,,,20 м²,5 м²,Фетровой фабрики мкр, Быковского,,
https://voskresensk.cian.ru/sale/flat/282958218/,Воскресенск,2,4,1,2570000,1934,,,16 м²,5 м²,Центральный мкр, Октябрьская,7,
https://voskresensk.cian.ru/sale/flat/301540215/,Воскресенск,17,17,3,13999000,2011,,,"44,8 м²",14 м²,Центральный мкр, Победы,28Б,
https://voskresensk.cian.ru/sale/flat/308873600/,Воскресенск,4,4,2,6000000,0,,,34 м²,7 м²,Центральный мкр, Победы,16,
https://voskresensk.cian.ru/sale/flat/308949070/,Воскресенск,2,9,2,4350000,0,,,30 м²,9 м²,Воскресенск,Рабочая ,105,
https://voskresensk.cian.ru/sale/flat/307290375/,Воскресенск,4,5,2,3100000,0,,,,6 м²,Воскресенск, Калинина,51,
https://voskresensk.cian.ru/sale/flat/307339114/,Воскресенск,2,9,3,6000000,0,,,60 м²,9 м²,Новлянский мкр, Зелинского,10/14,
https://voskresensk.cian.ru/sale/flat/305688406/,Воскресенск,10,14,2,7900000,0,,,29 м²,9 м²,, Куйбышева,47Ак1,Раменское
https://voskresensk.cian.ru/sale/flat/305064652/,Воскресенск,1,5,2,2150000,1964,,,"14,5 м²",4 м²,Центральный мкр, Менделеева,17к2,
https://voskresensk.cian.ru/sale/flat/309060411/,Воскресенск,5,12,2,4150000,0,,,"29,6 м²","7,5 м²",Новлянский мкр, Кагана,6,
https://voskresensk.cian.ru/sale/flat/298296233/,Воскресенск,6,16,3,9100000,2008,,,50 м²,11 м²,Новлянский мкр, Зелинского,2,
https://voskresensk.cian.ru/sale/flat/302061598/,Воскресенск,1,5,1,2800000,0,,,18 м²,6 м²,Воскресенск, Мичурина,7,
https://voskresensk.cian.ru/sale/flat/308103683/,Воскресенск,1,5,2,4100000,0,,,30 м²,9 м²,Воскресенск, Мичурина,5а,
https://voskresensk.cian.ru/sale/flat/308281032/,Воскресенск,1,2,1,2500000,0,,,19 м²,10 м²,Воскресенск, Мичурина,16,
https://voskresensk.cian.ru/sale/flat/306296726/,Воскресенск,1,5,3,3800000,0,,,41 м²,6 м²,Лопатинский мкр, Комсомольская,7А,
https://voskresensk.cian.ru/sale/flat/296406058/,Воскресенск,4,5,2,5000000,1972,,,30 м²,6 м²,Центральный мкр, Куйбышева,49,
https://voskresensk.cian.ru/sale/flat/299457133/,Воскресенск,2,5,1,1959000,0,,,10 м²,3 м²,Лопатинский мкр, Комсомольская,17,
https://voskresensk.cian.ru/sale/flat/308257709/,Воскресенск,3,5,1,2850000,0,,,,,Москворецкий мкр, Спартака,4,
https://voskresensk.cian.ru/sale/flat/306203110/,Воскресенск,3,9,1,4199000,2010,,,16 м²,20 м²,Лопатинский мкр,переулок Юбилейный,8,
https://voskresensk.cian.ru/sale/flat/308115288/,Воскресенск,7,9,2,3150000,1975,,,"23,4 м²",2 м²,Центральный мкр, Лермонтова,1,
https://voskresensk.cian.ru/sale/flat/306971278/,Воскресенск,1,9,3,4600000,0,,,"43,7 м²",9 м²,Воскресенск,Железнодорожная ,1,
https://voskresensk.cian.ru/sale/flat/308882686/,Воскресенск,1,2,2,2900000,0,,,27 м²,6 м²,Колыберево мкр, Дзержинского,11,
https://voskresensk.cian.ru/sale/flat/303478322/,Воскресенск,4,5,2,3200000,0,,,30 м²,6 м²,Москворецкий мкр, Спартака,16,
https://voskresensk.cian.ru/sale/flat/306825214/,Воскресенск,3,5,2,3500000,0,,,22 м²,7 м²,Воскресенск,Железнодорожная ,2в,
https://voskresensk.cian.ru/sale/flat/307702264/,Воскресенск,3,14,2,5650000,0,,,"20,2 м²",10 м²,Воскресенск, Ломоносова,119к3,
https://voskresensk.cian.ru/sale/flat/309128685/,Воскресенск,8,9,3,4199999,1973,,,40 м²,"5,6 м²",Новлянский мкр, Энгельса,3Б,
https://voskresensk.cian.ru/sale/flat/306774706/,Воскресенск,7,9,1,3699000,0,,,18 м²,9 м²,Новлянский мкр, Цесиса,17,
https://voskresensk.cian.ru/sale/flat/306232278/,Воскресенск,4,5,1,3549330,0,,,"17,4 м²","11,9 м²",Воскресенск, Ломоносова,113,
https://voskresensk.cian.ru/sale/flat/304951854/,Воскресенск,1,2,1,1200000,1950,,,,,Центральный мкр, Октябрьская,24,
https://voskresensk.cian.ru/sale/flat/309074489/,Воскресенск,1,3,1,3150000,0,,,"13,5 м²",8 м²,, Октябрьская,14,Жулебино
https://voskresensk.cian.ru/sale/flat/308705887/,Воскресенск,1,9,2,4200000,0,,,34 м²,9 м²,Воскресенск,Рабочая ,114,
https://voskresensk.cian.ru/sale/flat/305575007/,Воскресенск,1,5,3,3100000,0,,,46 м²,6 м²,Воскресенск,Московская ,21б,
https://voskresensk.cian.ru/sale/flat/308881577/,Воскресенск,17,17,2,7650000,2009,,,39 м²,"9,7 м²",Новлянский мкр, Зелинского,10А,
https://voskresensk.cian.ru/sale/flat/308512163/,Воскресенск,1,9,2,5555000,1985,,,32 м²,8 м²,Новлянский мкр, Энгельса,17,
https://voskresensk.cian.ru/sale/flat/308109546/,Воскресенск,3,9,2,4299999,1974,,,40 м²,4 м²,Новлянский мкр, Новлянская,12А,
https://voskresensk.cian.ru/sale/flat/304693249/,Воскресенск,2,5,2,3499000,0,,,"30,4 м²",6 м²,Лопатинский мкр, Комсомольская,11,
